title;link
The Wonderful Wizard of Oz (Oz, #1);www.goodreads.com/book/show/236093.The_Wonderful_Wizard_of_Oz
Angela’s Ashes (Frank McCourt, #1);www.goodreads.com/book/show/252577.Angela_s_Ashes
The Two Towers (The Lord of the Rings, #2);www.goodreads.com/book/show/61215372-the-two-towers
Bridge to Terabithia;www.goodreads.com/book/show/40940121-bridge-to-terabithia
Love You Forever;www.goodreads.com/book/show/310259.Love_You_Forever
The Road;www.goodreads.com/book/show/6288.The_Road
The Divine Comedy;www.goodreads.com/book/show/6656.The_Divine_Comedy
A Prayer for Owen Meany;www.goodreads.com/book/show/4473.A_Prayer_for_Owen_Meany
A Midsummer Night’s Dream;www.goodreads.com/book/show/1622.A_Midsummer_Night_s_Dream
The Name of the Rose;www.goodreads.com/book/show/119073.The_Name_of_the_Rose
Persuasion;www.goodreads.com/book/show/2156.Persuasion
The Prophet;www.goodreads.com/book/show/2547.The_Prophet
The Three Musketeers;www.goodreads.com/book/show/7190.The_Three_Musketeers
Water for Elephants;www.goodreads.com/book/show/43641.Water_for_Elephants
The Boy in the Striped Pajamas;www.goodreads.com/book/show/39999.The_Boy_in_the_Striped_Pajamas
The Elephant Tree;www.goodreads.com/book/show/9293020-the-elephant-tree
The Pillars of the Earth (Kingsbridge, #1);www.goodreads.com/book/show/5043.The_Pillars_of_the_Earth
How the Grinch Stole Christmas!;www.goodreads.com/book/show/113946.How_the_Grinch_Stole_Christmas_
The Zombie Room;www.goodreads.com/book/show/29908754-the-zombie-room
Jonathan Livingston Seagull;www.goodreads.com/book/show/71728.Jonathan_Livingston_Seagull
Oliver Twist;www.goodreads.com/book/show/18254.Oliver_Twist
The Secret Life of Bees;www.goodreads.com/book/show/37435.The_Secret_Life_of_Bees
The Master and Margarita;www.goodreads.com/book/show/117833.The_Master_and_Margarita
Mockingjay (The Hunger Games, #3);www.goodreads.com/book/show/7260188-mockingjay
The Notebook (The Notebook, #1);www.goodreads.com/book/show/33648131-the-notebook
The Complete Sherlock Holmes;www.goodreads.com/book/show/188572.The_Complete_Sherlock_Holmes
In Cold Blood;www.goodreads.com/book/show/168642.In_Cold_Blood
The Crucible;www.goodreads.com/book/show/17250.The_Crucible
Heart of Darkness;www.goodreads.com/book/show/4900.Heart_of_Darkness
The Shadow of the Wind (The Cemetery of Forgotten Books, #1);www.goodreads.com/book/show/1232.The_Shadow_of_the_Wind
The Red Tent;www.goodreads.com/book/show/4989.The_Red_Tent
Love in the Time of Cholera;www.goodreads.com/book/show/9712.Love_in_the_Time_of_Cholera
The Glass Castle;www.goodreads.com/book/show/7445.The_Glass_Castle
The Gift of the Magi;www.goodreads.com/book/show/143534.The_Gift_of_the_Magi
The Unbearable Lightness of Being;www.goodreads.com/book/show/9717.The_Unbearable_Lightness_of_Being
Interview with the Vampire (The Vampire Chronicles, #1);www.goodreads.com/book/show/43763.Interview_with_the_Vampire
Eat, Pray, Love;www.goodreads.com/book/show/19501.Eat_Pray_Love
The Art of War;www.goodreads.com/book/show/10534.The_Art_of_War
The Canterbury Tales;www.goodreads.com/book/show/2696.The_Canterbury_Tales
On the Road;www.goodreads.com/book/show/70401.On_the_Road
Aesop’s Fables;www.goodreads.com/book/show/21348.Aesop_s_Fables
The Screwtape Letters;www.goodreads.com/book/show/8130077-the-screwtape-letters
Dr. Jekyll and Mr. Hyde;www.goodreads.com/book/show/51496.Dr_Jekyll_and_Mr_Hyde
J.R.R. Tolkien 4-Book Boxed Set: The Hobbit and The Lord of the Rings;www.goodreads.com/book/show/30.J_R_R_Tolkien_4_Book_Boxed_Set
The Godfather (The Godfather, #1);www.goodreads.com/book/show/22034.The_Godfather
Fight Club;www.goodreads.com/book/show/36236124-fight-club
Walden;www.goodreads.com/book/show/16902.Walden
Robinson Crusoe;www.goodreads.com/book/show/2932.Robinson_Crusoe
Gulliver’s Travels;www.goodreads.com/book/show/7733.Gulliver_s_Travels
The Origin of Species;www.goodreads.com/book/show/22463.The_Origin_of_Species
Emma;www.goodreads.com/book/show/6969.Emma
Invisible Man;www.goodreads.com/book/show/16981.Invisible_Man
Sophie’s World;www.goodreads.com/book/show/10959.Sophie_s_World
The Prince;www.goodreads.com/book/show/28862.The_Prince
The Complete Grimm's Fairy Tales;www.goodreads.com/book/show/22917.The_Complete_Grimm_s_Fairy_Tales
The Trial;www.goodreads.com/book/show/17690.The_Trial
Watchmen;www.goodreads.com/book/show/472331.Watchmen
Wild Island Love (The Steeles at Silver Island #5);www.goodreads.com/book/show/61914315-wild-island-love
Shattered Truths (Lies, Hearts and Truths, #3);www.goodreads.com/book/show/62223920-shattered-truths
I Could Never;www.goodreads.com/book/show/197323026-i-could-never
Hideaway Heart (Cherry Tree Harbor, #2);www.goodreads.com/book/show/138940782-hideaway-heart
Second Down Darling (Varsity Dads #4);www.goodreads.com/book/show/123193815-second-down-darling
The Brood (Calamity Montana, #6);www.goodreads.com/book/show/62608904-the-brood
God of Ruin (Legacy of Gods, #4);www.goodreads.com/book/show/195134901-god-of-ruin
Glimmers of You (Lost & Found, #3);www.goodreads.com/book/show/63116532-glimmers-of-you
Stay Wild (Kincaid Brothers, #5);www.goodreads.com/book/show/108519366-stay-wild
Camden (Pittsburgh Titans, #8);www.goodreads.com/book/show/111513787-camden
The Good Girl (Nashville Neighborhood, #5);www.goodreads.com/book/show/135724628-the-good-girl
The Trouble with Runaway Brides (Lake Starlight #3);www.goodreads.com/book/show/63357935-the-trouble-with-runaway-brides
The Love Plot;www.goodreads.com/book/show/63946922-the-love-plot
The Tease (The Virgin Society, #3);www.goodreads.com/book/show/68006521-the-tease
Pucking Wild (Jacksonville Rays, #2);www.goodreads.com/book/show/123414003-pucking-wild
Crossed (Never After, #5);www.goodreads.com/book/show/80340956-crossed
Playing to Win (The Players #3);www.goodreads.com/book/show/123844803-playing-to-win
Not My Kind of Hero;www.goodreads.com/book/show/122496896-not-my-kind-of-hero
The Way I Hate Him (Almond Bay, #1);www.goodreads.com/book/show/162479003-the-way-i-hate-him
Dr. CEO (Doctors #3);www.goodreads.com/book/show/125344238-dr-ceo
Brave Enough (Love in Montana #3);www.goodreads.com/book/show/126535212-brave-enough
The Proposal (Brewer Family, #1);www.goodreads.com/book/show/177682370-the-proposal
In the Likely Event;www.goodreads.com/book/show/127152907-in-the-likely-event
Free Me (WITSEC, #4);www.goodreads.com/book/show/144407710-free-me
Right Guy, Wrong Word;www.goodreads.com/book/show/158905502-right-guy-wrong-word
Knockout (Hell's Belles, #3);www.goodreads.com/book/show/63874598-knockout
Jacob's Eclipse (Shark's Edge #11);www.goodreads.com/book/show/176103816-jacob-s-eclipse
Cherry Lane (Huckleberry Bay #3.5);www.goodreads.com/book/show/63856060-cherry-lane
Bitter Prince (Stolen Empire #1);www.goodreads.com/book/show/157716954-bitter-prince
Marry Lies (Ravaged Castle #2);www.goodreads.com/book/show/157115778-marry-lies
Filthy Puck (Red Creek Ravens #1);www.goodreads.com/book/show/140357610-filthy-puck
Sinful Enemy (Beckham Dynasty, #3);www.goodreads.com/book/show/86546988-sinful-enemy
One Time Player (Player #2);www.goodreads.com/book/show/150460313-one-time-player
Read with Me (Fellside Mountain Rescue #5);www.goodreads.com/book/show/125130248-read-with-me
Back in Black (Black Knights Inc: Reloaded, #1);www.goodreads.com/book/show/61368006-back-in-black
The Bonds We Break (Iron Outlaws MC, #4);www.goodreads.com/book/show/160763908-the-bonds-we-break
Praying for Lightning (Royal Bastards MC: Wilmington, NC Chapter #2);www.goodreads.com/book/show/62610105-praying-for-lightning
Don't Let Me Down;www.goodreads.com/book/show/83171403-don-t-let-me-down
A Vicious Proposal;www.goodreads.com/book/show/158252099-a-vicious-proposal
With Love, from Cold World;www.goodreads.com/book/show/63249737-with-love-from-cold-world
Toxic Obsession (Whitmore Elite #4);www.goodreads.com/book/show/187888180-toxic-obsession
Hot to the Touch;www.goodreads.com/book/show/63286103-hot-to-the-touch
The Royal (Game of Chance, #2);www.goodreads.com/book/show/63328745-the-royal
Wrath (A Sinful Empire Duet Book #2 );www.goodreads.com/book/show/129336167-wrath
Broken Puck (Red Creek Ravens, #2);www.goodreads.com/book/show/155331504-broken-puck
Good Fu*king Girl (Ravens of Hollow Hill #3);www.goodreads.com/book/show/61957918-good-fu-king-girl
Field Goal (Vegas Aces: The Playbook #5);www.goodreads.com/book/show/179780235-field-goal
A Duet with the Siren Duke (Married to Magic, #4);www.goodreads.com/book/show/62009833-a-duet-with-the-siren-duke
Play Maker (King of the Court, #3);www.goodreads.com/book/show/124954993-play-maker
Forward Progress (Vegas Aces: The Playbook #4);www.goodreads.com/book/show/179780735-forward-progress
Fast Love (Fast Love #1);www.goodreads.com/book/show/174802113-fast-love
Hells Bells;www.goodreads.com/book/show/122758725-hells-bells
Fair Catch (Vegas Aces: The Playbook #3);www.goodreads.com/book/show/179780039-fair-catch
The Cursed (Coven of Bones, #2);www.goodreads.com/book/show/123219460-the-cursed
Codename Charming (Palace Insiders, #2);www.goodreads.com/book/show/63391920-codename-charming
Alpha (Dark Water #3);www.goodreads.com/book/show/75685309-alpha
The Roommate Pact;www.goodreads.com/book/show/62325755-the-roommate-pact
Cruel Boys (Cruel World #2);www.goodreads.com/book/show/129277120-cruel-boys
Four Simple Rules;www.goodreads.com/book/show/69708088-four-simple-rules
Text Appeal;www.goodreads.com/book/show/64414653-text-appeal
Brothers in Blood;www.goodreads.com/book/show/61957868-brothers-in-blood
Moments of Madness (The Hunters #2);www.goodreads.com/book/show/182626871-moments-of-madness
Twisted Hearts (Dark Hearts, #4);www.goodreads.com/book/show/168426690-twisted-hearts
Finally Found You (Paradise Bay Billionaire Brothers #7);www.goodreads.com/book/show/61871521-finally-found-you
Duke (Bastards of Bainbridge Hall #3);www.goodreads.com/book/show/157623116-duke
Illicit Heir (Mafia Wars Ireland #3);www.goodreads.com/book/show/150369585-illicit-heir
Change of Plans (Matthews Brothers, #3);www.goodreads.com/book/show/64004978-change-of-plans
Mafia Boss;www.goodreads.com/book/show/63127769-mafia-boss
My Roommate Is a Vampire (My Vampires, #1);www.goodreads.com/book/show/60041932-my-roommate-is-a-vampire
Not Dating Material (Accidental Love, #2);www.goodreads.com/book/show/83161072-not-dating-material
Tastes Like Shakkar (If Shakespeare Was an Auntie, #2);www.goodreads.com/book/show/62800940-tastes-like-shakkar
Trapp Temptations: Vol. 1 (Thirst Trap Book Boyfriends);www.goodreads.com/book/show/156401951-trapp-temptations
Hell or Highwater (Sin Demons, #8);www.goodreads.com/book/show/62925809-hell-or-highwater
Austen Tea Party: A Historical Romance Collection for Charity Inspired by Jane Austen;www.goodreads.com/book/show/63135499-austen-tea-party
Tight Spot (Nashville Steel, #3);www.goodreads.com/book/show/111172178-tight-spot
Money Shot (Blue Ivy Prep #4);www.goodreads.com/book/show/179489848-money-shot
In Charm's Way (The Witches of Thistle Grove, #4);www.goodreads.com/book/show/63876586-in-charm-s-way
Birds of Passage;www.goodreads.com/book/show/62027782-birds-of-passage
Shucked (The Loew Brothers, #1);www.goodreads.com/book/show/188659409-shucked
Seventeen Minutes;www.goodreads.com/book/show/182788881-seventeen-minutes
Lovingly Restored (West Isle Romance, #1);www.goodreads.com/book/show/182913624-lovingly-restored
Dark Obsessions (McGowan Mafia #3);www.goodreads.com/book/show/156866674-dark-obsessions
My Book Boyfriend (New York Spark #1);www.goodreads.com/book/show/156883228-my-book-boyfriend
The Wanted One (Falcon Falls Security, #5);www.goodreads.com/book/show/184536731-the-wanted-one
The Witch Is Back (Toil and Trouble, #1);www.goodreads.com/book/show/63095134-the-witch-is-back
Book Me, Baby;www.goodreads.com/book/show/179696210-book-me-baby
The Art of Scandal;www.goodreads.com/book/show/58505444-the-art-of-scandal
Son of a Peach;www.goodreads.com/book/show/150278439-son-of-a-peach
Kiss the Girl (Meant to Be #3);www.goodreads.com/book/show/61074116-kiss-the-girl
Between Us;www.goodreads.com/book/show/62397519-between-us
The Nightmare in Him (Devil's Cradle #2);www.goodreads.com/book/show/59594895-the-nightmare-in-him
The Binding (The Binding, #1);www.goodreads.com/book/show/137945643-the-binding
Slaying the Vampire Lord;www.goodreads.com/book/show/91815246-slaying-the-vampire-lord
Lovers Heights (Puffin Bay #3);www.goodreads.com/book/show/63266045-lovers-heights
Unveil (Alchemy, #3);www.goodreads.com/book/show/138393248-unveil
Curves for Days (Big Love from Galway, #1);www.goodreads.com/book/show/86490216-curves-for-days
A Terrible Villain (Hades and Persephone, #2);www.goodreads.com/book/show/60616958-a-terrible-villain
The Labor Day Chronicle;www.goodreads.com/book/show/124946182-the-labor-day-chronicle
Two for Tea: Welcome to Azathé (Cambric Creek #4);www.goodreads.com/book/show/62856402-two-for-tea
"Beneath Dark Waters (Romantic Suspense, #28; New Orleans, #2)";www.goodreads.com/book/show/63946914-beneath-dark-waters
A Storm of Swords (A Song of Ice and Fire, #3);www.goodreads.com/book/show/62291.A_Storm_of_Swords
Sphere;www.goodreads.com/book/show/455373.Sphere
Lord of Light;www.goodreads.com/book/show/13821.Lord_of_Light
To Your Scattered Bodies Go (Riverworld, #1);www.goodreads.com/book/show/189147.To_Your_Scattered_Bodies_Go
Blindness;www.goodreads.com/book/show/40495148-blindness
Neverwhere (London Below, #1);www.goodreads.com/book/show/14497.Neverwhere
Dome: Rebellion (Dome, #1);www.goodreads.com/book/show/65151985-dome
Harry Potter and the Order of the Phoenix (Harry Potter, #5);www.goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix
Lucifer's Hammer;www.goodreads.com/book/show/218467.Lucifer_s_Hammer
Startide Rising (The Uplift Saga, #2);www.goodreads.com/book/show/234501.Startide_Rising
The Three Witches and The Master;www.goodreads.com/book/show/208051245-the-three-witches-and-the-master
Of Monsters and Planes;www.goodreads.com/book/show/150184023-of-monsters-and-planes
Alas, Babylon;www.goodreads.com/book/show/38169.Alas_Babylon
Dirk Gently's Holistic Detective Agency (Dirk Gently, #1);www.goodreads.com/book/show/365.Dirk_Gently_s_Holistic_Detective_Agency
Lilith's Brood (Xenogenesis, #1-3);www.goodreads.com/book/show/60926.Lilith_s_Brood
The Eye of the World (The Wheel of Time, #1);www.goodreads.com/book/show/228665.The_Eye_of_the_World
Viciously Yours (Fae Kings of Eden, #1);www.goodreads.com/book/show/205404157-viciously-yours
Perdido Street Station (New Crobuzon, #1);www.goodreads.com/book/show/68494.Perdido_Street_Station
The Angel Experiment (Maximum Ride, #1);www.goodreads.com/book/show/13152.The_Angel_Experiment
A Wizard of Earthsea (Earthsea Cycle, #1);www.goodreads.com/book/show/13642.A_Wizard_of_Earthsea
Heir to the Empire (Star Wars: The Thrawn Trilogy, #1);www.goodreads.com/book/show/40604754-heir-to-the-empire
A Clash of Kings  (A Song of Ice and Fire, #2);www.goodreads.com/book/show/10572.A_Clash_of_Kings
The Demolished Man;www.goodreads.com/book/show/76740.The_Demolished_Man
The Wise Man’s Fear (The Kingkiller Chronicle, #2);www.goodreads.com/book/show/1215032.The_Wise_Man_s_Fear
Grass (Arbai, #1);www.goodreads.com/book/show/104342.Grass
Flow My Tears, the Policeman Said;www.goodreads.com/book/show/22584.Flow_My_Tears_the_Policeman_Said
Consider Phlebas (Culture, #1);www.goodreads.com/book/show/8935689-consider-phlebas
V for Vendetta;www.goodreads.com/book/show/5805.V_for_Vendetta
Foundation's Edge (Foundation, #4);www.goodreads.com/book/show/76683.Foundation_s_Edge
The Monarch's Ring (The Lost Artefacts, #2);www.goodreads.com/book/show/60425483-the-monarch-s-ring
"Guards! Guards! (Discworld, #8; City Watch, #1)";www.goodreads.com/book/show/64216.Guards_Guards_
A Connecticut Yankee in King Arthur's Court;www.goodreads.com/book/show/162898.A_Connecticut_Yankee_in_King_Arthur_s_Court
Galápagos;www.goodreads.com/book/show/9593.Gal_pagos
Tales of Old: Greek Mythology: Volume 1;www.goodreads.com/book/show/195606774-tales-of-old
Time Enough for Love;www.goodreads.com/book/show/353.Time_Enough_for_Love
The Gods Themselves;www.goodreads.com/book/show/41821.The_Gods_Themselves
The Polymorph;www.goodreads.com/book/show/101265124-the-polymorph
A Deepness in the Sky (Zones of Thought, #2);www.goodreads.com/book/show/226004.A_Deepness_in_the_Sky
Use of Weapons (Culture, #3);www.goodreads.com/book/show/12007.Use_of_Weapons
Revelation Space (Revelation Space, #1);www.goodreads.com/book/show/89187.Revelation_Space
Roadside Picnic;www.goodreads.com/book/show/331256.Roadside_Picnic
The Warrior's Apprentice (Vorkosigan Saga, #2);www.goodreads.com/book/show/61906.The_Warrior_s_Apprentice
The Lost Artefacts - The Complete Collection;www.goodreads.com/book/show/217012882-the-lost-artefacts---the-complete-collection
Pandora's Star (Commonwealth Saga, #1);www.goodreads.com/book/show/45252.Pandora_s_Star
Crossroads and the Himalayan Crystals (Crossroads, #1);www.goodreads.com/book/show/16220184-crossroads-and-the-himalayan-crystals
Foundation and Earth (Foundation, #5);www.goodreads.com/book/show/29582.Foundation_and_Earth
The Dragonriders of Pern (Dragonriders of Pern, #1-3);www.goodreads.com/book/show/61942.The_Dragonriders_of_Pern
